group_label,model_name,component_count,success,chi2,ndf,chi2_ndf,fit_quality_flag,aic,bic,edm,has_accurate_covar,seed_index
31-40,tsallis,1,True,288.95361429049575,44,6.567127597511267,poor,294.95361429049575,300.5040570956259,5.9775819678974194e-05,True,1
31-40,blast_wave,1,True,1240.1603805765985,43,28.84093908317671,poor,1248.1603805765985,1255.5609709834387,4.248103414759411e-06,True,1
31-40,exact_bose_einstein,2,False,1696.3744323879791,41,41.37498615580437,poor,1708.3744323879791,1719.4753179982395,0.01380292594729226,True,1
31-40,tsallis,2,True,42.04448220137254,41,1.0254751756432325,ok,54.04448220137254,65.1453678116329,8.249078874463688e-05,True,1
31-40,blast_wave,2,False,81.83268786265607,39,2.098274047760412,ok,97.83268786265607,112.63386867633653,0.06627297228087121,False,1
41-50,exact_bose_einstein,1,True,6278.38227170061,44,142.69050617501387,poor,6284.38227170061,6289.93271450574,9.562837285837384e-05,True,1
41-50,tsallis,1,True,400.85385704440847,44,9.110314932827466,poor,406.85385704440847,412.40429984953863,1.4346628249507635e-08,True,1
41-50,blast_wave,1,True,1094.8624888592722,43,25.46191834556447,poor,1102.8624888592722,1110.2630792661123,3.544677678732814e-05,True,1
41-50,exact_bose_einstein,2,True,1671.5186959540188,41,40.768748681805334,poor,1683.5186959540188,1694.619581564279,0.00022622476881889274,True,1
41-50,tsallis,2,True,54.845717413715846,41,1.3377004247247768,ok,66.84571741371585,77.9466030239762,2.3335216148356008e-05,True,1
41-50,blast_wave,2,False,59.11120107908683,39,1.515671822540688,ok,75.11120107908684,89.9123818927673,0.41511199472665167,False,1
51-60,exact_bose_einstein,1,True,6103.186708527867,44,138.7087888301788,poor,6109.186708527867,6114.737151332997,1.5068132365534105e-06,True,1
51-60,tsallis,1,True,467.5993216756945,44,10.627257310811238,poor,473.5993216756945,479.1497644808247,4.275886985327498e-05,True,1
51-60,blast_wave,1,True,1034.8965532412492,43,24.067361703284863,poor,1042.8965532412492,1050.2971436480893,1.2743739701098872e-05,True,1
51-60,exact_bose_einstein,2,False,1644.0496146197277,41,40.09877108828604,poor,1656.0496146197277,1667.150500229988,0.04230231481067981,True,1
51-60,tsallis,2,True,58.57839630647047,41,1.428741373328548,ok,70.57839630647047,81.67928191673082,0.00016125498939194936,True,1
51-60,blast_wave,2,False,44.529604761119295,39,1.1417847374645973,ok,60.529604761119295,75.33078557479976,0.320559403201081,False,1
61-70,exact_bose_einstein,1,True,8515.392435164214,44,193.53164625373213,poor,8521.392435164214,8526.942877969344,2.1992115881114907e-05,True,1
61-70,tsallis,1,True,810.3909928290868,44,18.417977109751973,poor,816.3909928290868,821.941435634217,1.2673872151375048e-06,True,1
61-70,blast_wave,1,True,1279.4515416059285,43,29.75468701409136,poor,1287.4515416059285,1294.8521320127686,9.142045760855537e-05,True,1
61-70,exact_bose_einstein,2,True,2217.441888692005,41,54.08394850468304,poor,2229.441888692005,2240.542774302265,3.0006006672092522e-05,True,1
61-70,tsallis,2,True,89.67187535508208,41,2.187118911099563,ok,101.67187535508208,112.77276096534243,9.891341080761437e-06,True,1
61-70,blast_wave,2,False,49.77263912903962,39,1.276221516129221,ok,65.77263912903962,80.57381994272009,0.09667080055142707,False,1
71-80,exact_bose_einstein,1,True,8182.625504796085,44,185.9687614726383,poor,8188.625504796085,8194.175947601216,0.00018668660213636972,True,1
71-80,tsallis,1,True,844.1969875111783,44,19.1862951707086,poor,850.1969875111783,855.7474303163085,1.1870001465132407e-08,True,1
71-80,blast_wave,1,True,1134.6651002917831,43,26.38756047190193,poor,1142.6651002917831,1150.0656906986233,1.3525573742661085e-07,True,1
71-80,exact_bose_einstein,2,True,2071.1224034738552,41,50.515180572533055,poor,2083.1224034738552,2094.2232890841155,6.68092427362572e-05,True,1
71-80,tsallis,2,True,83.97180190545808,41,2.0480927294014166,ok,95.97180190545808,107.07268751571843,0.00011218411111430411,True,1
71-80,blast_wave,2,False,59.157110292572895,39,1.5168489818608435,ok,75.1571102925729,89.95829110625337,1.8551679100868483,True,1
81-90,exact_bose_einstein,1,True,7592.394220078954,44,172.5544140927035,poor,7598.394220078954,7603.944662884084,6.198974091748083e-05,True,1
81-90,tsallis,1,True,851.5290934009493,44,19.352933940930665,poor,857.5290934009493,863.0795362060794,8.813617766672773e-07,True,1
81-90,blast_wave,1,True,932.2791240193746,43,21.68090986091569,poor,940.2791240193746,947.6797144262149,6.254332528077882e-05,True,1
81-90,exact_bose_einstein,2,False,1840.5386382658978,41,44.89118629916824,poor,1852.5386382658978,1863.6395238761581,0.0601308535514588,True,1
81-90,tsallis,2,True,73.76968929203412,41,1.7992607144398565,ok,85.76968929203412,96.87057490229446,8.252476732714979e-06,True,1
81-90,blast_wave,2,False,46.33954007633346,39,1.1881933352906016,ok,62.33954007633346,77.14072089001394,4.538793734115952,True,1
91-100,exact_bose_einstein,1,True,6967.057376517141,44,158.3422131026623,poor,6973.057376517141,6978.607819322271,3.195967997131974e-06,True,1
91-100,tsallis,1,True,863.0355314214138,44,19.61444389594122,poor,869.0355314214138,874.585974226544,5.590263569386208e-08,True,1
91-100,blast_wave,1,True,716.7507392589946,43,16.668621843232433,poor,724.7507392589946,732.1513296658349,3.7753437235227126e-05,True,1
91-100,exact_bose_einstein,2,True,1586.2102231857637,41,38.688054224043015,poor,1598.2102231857637,1609.311108796024,9.36107024793489e-06,True,1
91-100,tsallis,2,True,66.04046670981283,41,1.6107430904832398,ok,78.04046670981283,89.14135232007318,1.4006938184532328e-05,True,1
91-100,blast_wave,2,False,469.0349953195851,39,12.026538341527823,poor,485.0349953195851,499.83617613326555,12.667843507438166,False,1
