group_label,model_name,component_count,parameter_name,value,error
21-30,blast_wave,1,n_1,3.9999999999005746,0.02789068777896464
21-30,tsallis,1,norm_1,1040.3423328961699,93.20749267255275
21-30,tsallis,1,temperature_1,0.09162430130919362,0.002315546300650957
21-30,tsallis,1,q_1,1.149382720802848,0.002103389668900335
21-30,manuscript_juttner,1,norm_1,84.3106269533107,6.674766619429384
21-30,manuscript_juttner,1,temperature_1,0.45397365779736515,0.007150844291282682
21-30,manuscript_juttner,1,U_1,2.9999999786619256,0.07991156723027837
21-30,blast_wave,2,norm_1,44.44032844111152,14.314342705541044
21-30,blast_wave,2,temperature_1,0.19968301760318705,0.011735621070462027
21-30,blast_wave,2,beta_s_1,0.9334139974379598,0.017460958048762965
21-30,blast_wave,2,n_1,3.9835537461055766,3.8906201616939486
21-30,blast_wave,2,norm_2,1435.1669730346591,147.34947841974918
21-30,blast_wave,2,temperature_2,0.12578724007271908,0.004017967319817496
21-30,blast_wave,2,beta_s_2,0.8672230158984942,0.013647469069978324
21-30,blast_wave,2,n_2,3.2318089106714667,0.36358444866919615
21-30,tsallis,2,norm_1,1298.301013500687,1299.3004576248995
21-30,tsallis,2,temperature_1,0.07535692914027498,0.04388315186452155
21-30,tsallis,2,q_1,1.0968819040832278,0.2244904517459968
21-30,tsallis,2,norm_2,170.32046229947468,171.30302013136497
21-30,tsallis,2,temperature_2,0.1351027689633123,0.009731978724447282
21-30,tsallis,2,q_2,1.1294779837800693,0.01781980514159054
21-30,manuscript_juttner,2,norm_1,2.7441629321205325,0.3385645805707467
21-30,manuscript_juttner,2,temperature_1,0.7699197783760868,0.09592854540613449
21-30,manuscript_juttner,2,U_1,2.921189728580997,2.0429914270665943
21-30,manuscript_juttner,2,norm_2,575.9124079759317,52.42864750617588
21-30,manuscript_juttner,2,temperature_2,0.2564306689461768,0.030262247979187515
21-30,manuscript_juttner,2,U_2,2.641050258312895,0.42604220842588014
21-30,blast_wave,3,norm_1,2.6116422275598907,1.2932234949833634
21-30,blast_wave,3,temperature_1,0.30022393784551793,0.027360953008183753
21-30,blast_wave,3,beta_s_1,0.8983239776124288,0.046381059190919005
21-30,blast_wave,3,n_1,2.097477876894566,1.1219789029090403
21-30,blast_wave,3,norm_2,209.0115161921625,32.56558038542167
21-30,blast_wave,3,temperature_2,0.19918751999568102,0.006203197528486262
21-30,blast_wave,3,beta_s_2,0.7689318829994591,0.03149771475942781
21-30,blast_wave,3,n_2,3.892549527676461,2.5194791188482437
21-30,blast_wave,3,norm_3,918.6748950977088,267.56408849195674
21-30,blast_wave,3,temperature_3,0.12042475811247214,0.009529063791639376
21-30,blast_wave,3,beta_s_3,0.07316254132149982,0.732984462585202
21-30,blast_wave,3,n_3,2.0259881112097897,2.1461363533414195
21-30,tsallis,3,norm_1,5.826885436802876,2.153629884447679
21-30,tsallis,3,temperature_1,0.25647373104863175,0.017388020237527876
21-30,tsallis,3,q_1,1.0619036660747083,0.01647790845345798
21-30,tsallis,3,norm_2,2037.9812483500032,235.5884907323201
21-30,tsallis,3,temperature_2,0.06830805661699221,0.002581288667579784
21-30,tsallis,3,q_2,1.167819212477252,0.004547064962634795
21-30,tsallis,3,norm_3,35.6040415854679,27.50293408825159
21-30,tsallis,3,temperature_3,0.16428809018402565,0.028777773509823315
21-30,tsallis,3,q_3,1.010435116673983,0.08441963993006929
21-30,manuscript_juttner,3,norm_1,0.31002526944076103,0.16465985935718996
21-30,manuscript_juttner,3,temperature_1,0.8585343744118324,0.3173972323500381
21-30,manuscript_juttner,3,U_1,2.2541534873722773,2.2456766730258932
21-30,manuscript_juttner,3,norm_2,970.5324234044996,507.65870310043397
21-30,manuscript_juttner,3,temperature_2,0.14401676752357312,0.0445912959816716
21-30,manuscript_juttner,3,U_2,1.5406159835497433,1.0903593525117894
21-30,manuscript_juttner,3,norm_3,39.43897737344693,16.41343068146445
21-30,manuscript_juttner,3,temperature_3,0.38360522255766405,0.13137664580945835
21-30,manuscript_juttner,3,U_3,2.233805594118958,1.045663223765024
31-40,blast_wave,1,norm_1,3824.0007356406136,417.96043150206765
31-40,blast_wave,1,temperature_1,0.133723257101655,0.00453576120890925
31-40,blast_wave,1,beta_s_1,0.9358059743748003,0.0033254738696636976
31-40,blast_wave,1,n_1,2.835846712700375,0.1738659264561071
31-40,tsallis,1,norm_1,2233.485006055047,117.15974868676426
31-40,tsallis,1,temperature_1,0.09918349439461858,0.0016086787935456134
