group_label,model_name,component_count,parameter_name,value,error
41-50,blast_wave,1,norm_1,3301.9909934630173,143.55333606140198
41-50,blast_wave,1,temperature_1,0.160636915378793,0.001914969398760194
41-50,blast_wave,1,beta_s_1,0.9455296680243196,0.0016132995686379825
41-50,blast_wave,1,n_1,3.999999999993825,0.025064438952672186
41-50,manuscript_juttner,2,norm_1,4.434188280628777,0.4436496254109168
41-50,manuscript_juttner,2,temperature_1,1.0652505270944834,0.03204779031393312
41-50,manuscript_juttner,2,U_1,2.8250448919970457,0.09613468415554349
41-50,manuscript_juttner,2,norm_2,1274.9797782979797,63.69071832716065
41-50,manuscript_juttner,2,temperature_2,0.3524065166581483,0.006436089134544104
41-50,manuscript_juttner,2,U_2,2.9887822378124564,0.04319738604837453
41-50,exact_bose_einstein,2,norm_1,3.120917418857824,0.23003709746051504
41-50,exact_bose_einstein,2,temperature_1,1.173149012741956,0.01871512863593705
41-50,exact_bose_einstein,2,U_1,2.998830741342536,0.5479827818269016
41-50,exact_bose_einstein,2,norm_2,906.681851233654,38.512406643309646
41-50,exact_bose_einstein,2,temperature_2,0.37572417261845525,0.009323776999426825
41-50,exact_bose_einstein,2,U_2,2.9354659766734725,0.09916815533950674
41-50,tsallis,2,norm_1,7238.486860407834,4165.5157014958695
41-50,tsallis,2,temperature_1,0.07019138819717798,0.013221229862324064
41-50,tsallis,2,q_1,1.0106055640076577,0.0570022265842699
41-50,tsallis,2,norm_2,853.9013731941865,71.38680942214029
41-50,tsallis,2,temperature_2,0.14760216050599503,0.003078817689553842
41-50,tsallis,2,q_2,1.143837812285407,0.0013211780243383986
51-60,manuscript_juttner,1,norm_1,391.29377729378865,13.948679612651233
51-60,manuscript_juttner,1,temperature_1,0.5471119989907813,0.005027573267735119
51-60,manuscript_juttner,1,U_1,2.999999991925431,0.020730371996595
51-60,exact_bose_einstein,1,norm_1,287.1221928707652,9.300339318138043
51-60,exact_bose_einstein,1,temperature_1,0.5864643765544489,0.004771240089811113
51-60,exact_bose_einstein,1,U_1,2.9999997100858757,0.0319082464422793
51-60,tsallis,1,norm_1,2339.664759886389,90.87111136066892
51-60,tsallis,1,temperature_1,0.12328176910049861,0.0014293344061170818
51-60,tsallis,1,q_1,1.1591801794654693,0.0008413135610343403
51-60,blast_wave,1,norm_1,3726.733168978965,159.86753702151577
51-60,blast_wave,1,temperature_1,0.16938802660801405,0.00202447431349681
51-60,blast_wave,1,beta_s_1,0.9474024903001528,0.001593237581559992
51-60,blast_wave,1,n_1,3.9999999889256386,0.23688559548699017
51-60,manuscript_juttner,2,norm_1,6.938502256736659,0.6317681114865272
51-60,manuscript_juttner,2,temperature_1,1.1244246441687036,0.028374805053635432
51-60,manuscript_juttner,2,U_1,2.9859094178952046,0.11708529267282453
51-60,manuscript_juttner,2,norm_2,1615.8509053032303,79.93866752651036
51-60,manuscript_juttner,2,temperature_2,0.35648904738210235,0.007024155956349504
51-60,manuscript_juttner,2,U_2,2.977971512396666,0.051274387884597816
51-60,exact_bose_einstein,2,norm_1,4.642150164338858,0.3569200048218293
51-60,exact_bose_einstein,2,temperature_1,1.1924126065204634,0.01786503829917374
51-60,exact_bose_einstein,2,U_1,2.9826347532266135,0.04196251119167238
51-60,exact_bose_einstein,2,norm_2,1089.7995853138432,48.110101858305256
51-60,exact_bose_einstein,2,temperature_2,0.36393619155543416,0.009451416871765955
51-60,exact_bose_einstein,2,U_2,2.7156619504957726,0.09820693687837911
51-60,tsallis,2,norm_1,10621.524084113868,5367.115081400185
51-60,tsallis,2,temperature_1,0.06846392866874788,0.01130295973882122
51-60,tsallis,2,q_1,1.0209959374345052,0.03987788708371032
51-60,tsallis,2,norm_2,933.8682338071699,76.21507002373096
51-60,tsallis,2,temperature_2,0.1571183320801465,0.003272139705479682
51-60,tsallis,2,q_2,1.1449390965421493,0.0013854319196703324
61-70,manuscript_juttner,1,norm_1,628.759890126065,19.55538498942485
61-70,manuscript_juttner,1,temperature_1,0.5154365430471943,0.004463491789121421
