norm,T,beta_s,n
1250.9561770452085,0.13622954073557478,0.9044793242018246,4.103092125369544
1250.967004382689,0.136226084073137,0.9045294975412816,4.104689809432728
1250.9830072553775,0.13622337010532073,0.9043446934930284,4.098408333452518
1250.977194268436,0.13622228423739074,0.904375542937888,4.0996307750208985
1250.963912776072,0.1362264867575075,0.9044268471838659,4.102098088878208
1250.9681615451434,0.1362315736490078,0.9044340369837771,4.102112525999079
1250.9998564178961,0.13623071161064423,0.9045163711354585,4.104950137887328
1251.0396417287086,0.13621700916117713,0.9044259809496611,4.101730430238683
1251.0451427684677,0.13622466691583507,0.9044447002848041,4.103086825058337
1251.0173222804392,0.13622394155520315,0.9044227394311045,4.10302892291305
1251.0173532215235,0.1362339536544829,0.9044279596389245,4.10303123764996
1251.013672462188,0.13622839520744262,0.9045318823700444,4.105808880460619
1251.004899811299,0.13622178235876517,0.9045320630818675,4.10484483463303
1250.9933220494718,0.13622363821332759,0.9043690892866988,4.099663400951453
1250.9973663307735,0.13621788043184557,0.9044509768814334,4.101298914422329
1250.9843868346718,0.136228799938089,0.9043949863841926,4.100946942709854
1250.9934134134676,0.1362156123464257,0.9042833119416235,4.096150334997286
1250.9777770702567,0.13622163192650108,0.9042860904927456,4.097393120693183
1250.9900912251408,0.1362159679339401,0.9043906736162439,4.09613015771628
1250.9902034837485,0.13622352038000962,0.9042711903304108,4.096795426866725
1250.990399555726,0.13621111448004744,0.9044042631302389,4.096843144719455
1250.9912773530093,0.1362221838332323,0.9044895170544285,4.099090306225078
1250.9652924761385,0.13623200000900038,0.9042757550516642,4.099382876895787
1250.9865695515846,0.13622313200259717,0.9043080337415542,4.100057386661331
1250.9858741101252,0.13621873068110824,0.9045011075088691,4.0999336425221
1250.9887843755075,0.1362245981320743,0.9044058392268954,4.101459895159335
1250.9873165443792,0.1362223079073671,0.9044593680856449,4.102483542720596
1250.9978560200184,0.1362247295316294,0.9044128201422819,4.100742531785251
1250.9816989492967,0.13622378580445055,0.9043954929037603,4.100373818649363
1250.978519516477,0.1362254549821827,0.9043333541554404,4.10033726608066
1250.970351242635,0.1362214437541954,0.9042735976381612,4.096874554168684
1250.9699485985484,0.13622512127267183,0.9043328404968913,4.0968884923660545
1250.9700959304757,0.1362216545399966,0.9044123182905283,4.0968894110675755
1250.94613119308,0.13623252125102242,0.9042732755002494,4.09797826190601
1250.946140437304,0.13622740343032086,0.9042705469828554,4.097980652046136
1250.9581140214661,0.13621953156955657,0.9044996502115967,4.10134453029089
1250.9686653276733,0.13622548424630343,0.904456693818812,4.0997817987677925
1250.946978023896,0.13622675227094913,0.9043814786412528,4.098417986889499
1250.9299712576312,0.13621841419147807,0.9043696267848597,4.099543530855083
1250.9367244100818,0.13622188510204764,0.9043430990257743,4.101052339234775
1250.937205039268,0.13622214141895356,0.904436833354549,4.101104607417988
1250.9372751306694,0.13622892020216476,0.9044041823133204,4.101115341525825
1250.9346300618672,0.13622520548136313,0.9044320966443755,4.101807469692648
1250.9324576415738,0.1362321301027708,0.904376238472912,4.102837742946557
1250.9504309359538,0.1362265710400182,0.9044486999591573,4.102273812931731
1250.9587283939682,0.13622653996151268,0.904484217332849,4.102960331651504
1250.9587900325016,0.13622202559201643,0.9044493222912594,4.102966456782754
1250.9445996033478,0.13622458366449028,0.9044333081293774,4.102417963097662
1250.9504166989643,0.1362219032259768,0.9043077533864721,4.097319954710427
1250.9213255646105,0.1362159427960084,0.90419080740152,4.092820605665842
1250.9213199914163,0.13621992887646805,0.9041885540033581,4.0928212755830495
1250.9188096602875,0.13622147904076784,0.9042072916763951,4.093889338076882
1250.917599586227,0.13621536789608923,0.9042161897444694,4.092679406628359
1250.9173723521847,0.13622242008967575,0.9042430751333934,4.092605765169755
1250.8574751135905,0.13623241831047686,0.9043894651901779,4.101200446173828
1250.8574639280266,0.13623442156128682,0.9043500644474664,4.101177698387359
1250.8496064373844,0.13622448707001836,0.904474097323283,4.101289610711929
1250.860834661305,0.13622938626428752,0.9044687721808197,4.101580295839039
1250.862720270468,0.13622574806785268,0.9043925009854084,4.098005927653394
1250.8607830217966,0.1362285754739238,0.904237779835691,4.096824976680926
1250.854057404539,0.13622791261357417,0.9043350468708209,4.099179317283255
1250.855634614017,0.13622418096082373,0.9044486854046448,4.1004451590403
1250.8552965402432,0.1362208439561737,0.9043829444377461,4.100485429638203
1250.8620669580384,0.1362242058405804,0.9043792952848279,4.09864098394945
1250.8369797028447,0.1362195760436469,0.9044286971080778,4.100452960368452
1250.8529382477575,0.13622574753438493,0.9044709011946458,4.10454090331979
1250.847975072969,0.13623130197118125,0.904409189615775,4.104045684626278
