source_record,source_table,source_table_doi,source_location,description,observable_kind,eta_range,multiplicity_selection,pt_selection,extrapolated,row_index,pt_low_gev,pt_high_gev,pt_center_gev,yield_value,stat_error,sys_error_minus,sys_error_plus,sys_error,total_error,fit_ready,manuscript_bin,mapping_status
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,61-70,,False,31,2.6,2.8,2.7,0.3158,0.0007363,,,,0.0007363,True,61-70,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,71-80,,False,31,2.6,2.8,2.7,0.4253,0.001322,,,,0.001322,True,71-80,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,81-90,,False,31,2.6,2.8,2.7,0.5452,0.002388,,,,0.002388,True,81-90,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,91-100,,False,31,2.6,2.8,2.7,0.6702,0.004351,,,,0.004351,True,91-100,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,101-125,,False,31,2.6,2.8,2.7,0.842,0.007093,,,,0.007093,True,101-125,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,21-30,,False,32,2.8,3.0,2.9,0.006723,2.238e-05,,,,2.238e-05,True,21-30,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,31-40,,False,32,2.8,3.0,2.9,0.04086,8.546e-05,,,,8.546e-05,True,31-40,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,41-50,,False,32,2.8,3.0,2.9,0.09424,0.000185,,,,0.000185,True,41-50,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,51-60,,False,32,2.8,3.0,2.9,0.1595,0.0003482,,,,0.0003482,True,51-60,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,61-70,,False,32,2.8,3.0,2.9,0.235,0.0006322,,,,0.0006322,True,61-70,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,71-80,,False,32,2.8,3.0,2.9,0.3192,0.00114,,,,0.00114,True,71-80,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,81-90,,False,32,2.8,3.0,2.9,0.4108,0.002064,,,,0.002064,True,81-90,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,91-100,,False,32,2.8,3.0,2.9,0.5087,0.003773,,,,0.003773,True,91-100,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,101-125,,False,32,2.8,3.0,2.9,0.6593,0.006247,,,,0.006247,True,101-125,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,21-30,,False,33,3.0,3.2,3.1,0.004823,1.89e-05,,,,1.89e-05,True,21-30,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,31-40,,False,33,3.0,3.2,3.1,0.02998,7.304e-05,,,,7.304e-05,True,31-40,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,41-50,,False,33,3.0,3.2,3.1,0.0701,0.0001592,,,,0.0001592,True,41-50,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,51-60,,False,33,3.0,3.2,3.1,0.1201,0.0003015,,,,0.0003015,True,51-60,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,61-70,,False,33,3.0,3.2,3.1,0.1768,0.0005472,,,,0.0005472,True,61-70,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,71-80,,False,33,3.0,3.2,3.1,0.2431,0.0009927,,,,0.0009927,True,71-80,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,81-90,,False,33,3.0,3.2,3.1,0.3124,0.001796,,,,0.001796,True,81-90,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,91-100,,False,33,3.0,3.2,3.1,0.393,0.003309,,,,0.003309,True,91-100,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,101-125,,False,33,3.0,3.2,3.1,0.5032,0.005446,,,,0.005446,True,101-125,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,21-30,,False,34,3.2,3.4,3.3,0.003422,1.577e-05,,,,1.577e-05,True,21-30,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,31-40,,False,34,3.2,3.4,3.3,0.02206,6.215e-05,,,,6.215e-05,True,31-40,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,41-50,,False,34,3.2,3.4,3.3,0.05211,0.0001362,,,,0.0001362,True,41-50,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,51-60,,False,34,3.2,3.4,3.3,0.08971,0.0002585,,,,0.0002585,True,51-60,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,61-70,,False,34,3.2,3.4,3.3,0.1348,0.000474,,,,0.000474,True,61-70,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,71-80,,False,34,3.2,3.4,3.3,0.1837,0.0008558,,,,0.0008558,True,71-80,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,81-90,,False,34,3.2,3.4,3.3,0.2383,0.001556,,,,0.001556,True,81-90,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,91-100,,False,34,3.2,3.4,3.3,0.299,0.002863,,,,0.002863,True,91-100,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,101-125,,False,34,3.2,3.4,3.3,0.3793,0.004691,,,,0.004691,True,101-125,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,21-30,,False,35,3.4,3.6,3.5,0.002536,1.36e-05,,,,1.36e-05,True,21-30,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,31-40,,False,35,3.4,3.6,3.5,0.01684,5.438e-05,,,,5.438e-05,True,31-40,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,41-50,,False,35,3.4,3.6,3.5,0.04024,0.0001198,,,,0.0001198,True,41-50,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,51-60,,False,35,3.4,3.6,3.5,0.06911,0.0002273,,,,0.0002273,True,51-60,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,61-70,,False,35,3.4,3.6,3.5,0.1039,0.0004167,,,,0.0004167,True,61-70,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,71-80,,False,35,3.4,3.6,3.5,0.1448,0.000761,,,,0.000761,True,71-80,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,81-90,,False,35,3.4,3.6,3.5,0.1893,0.001389,,,,0.001389,True,81-90,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,91-100,,False,35,3.4,3.6,3.5,0.2355,0.002545,,,,0.002545,True,91-100,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,101-125,,False,35,3.4,3.6,3.5,0.3036,0.004203,,,,0.004203,True,101-125,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,21-30,,False,36,3.6,3.8,3.7,0.00188,1.161e-05,,,,1.161e-05,True,21-30,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,31-40,,False,36,3.6,3.8,3.7,0.01258,4.659e-05,,,,4.659e-05,True,31-40,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,41-50,,False,36,3.6,3.8,3.7,0.03052,0.0001035,,,,0.0001035,True,41-50,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,51-60,,False,36,3.6,3.8,3.7,0.05293,0.0001971,,,,0.0001971,True,51-60,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,61-70,,False,36,3.6,3.8,3.7,0.08024,0.000363,,,,0.000363,True,61-70,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,71-80,,False,36,3.6,3.8,3.7,0.1105,0.000659,,,,0.000659,True,71-80,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,81-90,,False,36,3.6,3.8,3.7,0.1442,0.001202,,,,0.001202,True,81-90,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,91-100,,False,36,3.6,3.8,3.7,0.1838,0.002228,,,,0.002228,True,91-100,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,101-125,,False,36,3.6,3.8,3.7,0.2399,0.003704,,,,0.003704,True,101-125,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,21-30,,False,37,3.8,4.0,3.9,0.001422,1.007e-05,,,,1.007e-05,True,21-30,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,31-40,,False,37,3.8,4.0,3.9,0.009716,4.086e-05,,,,4.086e-05,True,31-40,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,41-50,,False,37,3.8,4.0,3.9,0.02345,9.049e-05,,,,9.049e-05,True,41-50,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,51-60,,False,37,3.8,4.0,3.9,0.04125,0.0001737,,,,0.0001737,True,51-60,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,61-70,,False,37,3.8,4.0,3.9,0.06315,0.0003213,,,,0.0003213,True,61-70,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,71-80,,False,37,3.8,4.0,3.9,0.08782,0.0005862,,,,0.0005862,True,71-80,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,81-90,,False,37,3.8,4.0,3.9,0.1144,0.001068,,,,0.001068,True,81-90,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,91-100,,False,37,3.8,4.0,3.9,0.1475,0.001992,,,,0.001992,True,91-100,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,101-125,,False,37,3.8,4.0,3.9,0.1938,0.003321,,,,0.003321,True,101-125,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,21-30,,False,38,4.0,4.5,4.25,0.0009036,5.036e-06,,,,5.036e-06,True,21-30,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,31-40,,False,38,4.0,4.5,4.25,0.006315,2.07e-05,,,,2.07e-05,True,31-40,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,41-50,,False,38,4.0,4.5,4.25,0.01553,4.627e-05,,,,4.627e-05,True,41-50,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,51-60,,False,38,4.0,4.5,4.25,0.02751,8.912e-05,,,,8.912e-05,True,51-60,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,61-70,,False,38,4.0,4.5,4.25,0.04201,0.0001647,,,,0.0001647,True,61-70,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,71-80,,False,38,4.0,4.5,4.25,0.05958,0.0003034,,,,0.0003034,True,71-80,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,81-90,,False,38,4.0,4.5,4.25,0.07959,0.0005596,,,,0.0005596,True,81-90,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,91-100,,False,38,4.0,4.5,4.25,0.102,0.001041,,,,0.001041,True,91-100,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,101-125,,False,38,4.0,4.5,4.25,0.133,0.001729,,,,0.001729,True,101-125,matched_to_manuscript_bin
